SeqID:00000001 01331011->0133AF3A                                                  EAX=00E319A0 ECX=00000001 EDX=0009E208 EBX=76D341B5 ESP=001EF7FC EBP=001EF818 ESI=00000000 EDI=00000000 EFLAG=00000202
SeqID:00000006 0133AF16->0133CAB1                                                  EAX=0000008A ECX=005C5D01 EDX=0133AF16 EBX=2D0F0FBF ESP=001EF708 EBP=001EF7DA ESI=013C5C3F EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=EF2CA29D ECX=005C5D01 EDX=0133AF16 EBX=3DE26D22 ESP=001EF708 EBP=001EF7D6 ESI=013C5C43 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=0133AF16 EBX=3DE26D22 ESP=001EF708 EBP=001EF7D6 ESI=013C5C43 EDI=001EF708 EFLAG=00000216
SeqID:00000007 0133ADCC->0133C3BD                                                  EAX=00000074 ECX=005C5D01 EDX=0133ADCC EBX=3DE26DAE ESP=001EF708 EBP=001EF7D6 ESI=013C5C44 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=001EF7D6 ECX=005C5D01 EDX=0133ADCC EBX=3DE26DAE ESP=001EF708 EBP=001EF7D2 ESI=013C5C44 EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=0133ADCC EBX=3DE26DAE ESP=001EF708 EBP=001EF7D2 ESI=013C5C44 EDI=001EF708 EFLAG=00000212
SeqID:00000011 0133B2E0->0133BDCB                                                  EAX=00000012 ECX=005C5D01 EDX=0133B2E0 EBX=3DE26D9C ESP=001EF708 EBP=001EF7D2 ESI=013C5C45 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EA29D ECX=005C5D01 EDX=0133B2E0 EBX=3DE26D9C ESP=001EF708 EBP=001EF7D4 ESI=013C5C45 EDI=001EF708 EFLAG=00000206
SeqID:00000006 0133AF16->0133CAB1                                                  EAX=0000004A ECX=005C5D01 EDX=0133AF16 EBX=3DE26D52 ESP=001EF708 EBP=001EF7D4 ESI=013C5C46 EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=2787F58F ECX=005C5D01 EDX=0133AF16 EBX=165A77C3 ESP=001EF708 EBP=001EF7D0 ESI=013C5C4A EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=0133AF16 EBX=165A77C3 ESP=001EF708 EBP=001EF7D0 ESI=013C5C4A EDI=001EF708 EFLAG=00000216
SeqID:00000012 0133BB24->0133C12C                                                  EAX=000000C4 ECX=005C5D01 EDX=0133BB24 EBX=165A77FF ESP=001EF708 EBP=001EF7D0 ESI=013C5C4B EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=0000000A ECX=005C5D01 EDX=0133BB24 EBX=165A77F5 ESP=001EF708 EBP=001EF7CC ESI=013C5C4C EDI=001EF708 EFLAG=00000216
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=0133BB24 EBX=165A77F5 ESP=001EF708 EBP=001EF7CC ESI=013C5C4C EDI=001EF708 EFLAG=00000206
SeqID:00000007 0133ADCC->0133C3BD                                                  EAX=00000037 ECX=005C5D01 EDX=0133ADCC EBX=165A77BE ESP=001EF708 EBP=001EF7CC ESI=013C5C4D EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=001EF7CC ECX=005C5D01 EDX=0133ADCC EBX=165A77BE ESP=001EF708 EBP=001EF7C8 ESI=013C5C4D EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=0133ADCC EBX=165A77BE ESP=001EF708 EBP=001EF7C8 ESI=013C5C4D EDI=001EF708 EFLAG=00000202
SeqID:00000003 0133AFB0->0133C9D8                                                  EAX=000000AE ECX=005C5D01 EDX=0133AFB0 EBX=165A7710 ESP=001EF708 EBP=001EF7C8 ESI=013C5C4E EDI=001EF708 EFLAG=00000202
SeqID:00000008 0133D095->0133CC39                                                  EAX=001EF7CC ECX=005C5D01 EDX=0133AFB0 EBX=165A7710 ESP=001EF708 EBP=001EF7C8 ESI=013C5C4E EDI=001EF708 EFLAG=00000212
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF7CC ECX=005C5D01 EDX=0133AFB0 EBX=165A7710 ESP=001EF708 EBP=001EF7C8 ESI=013C5C4E EDI=001EF708 EFLAG=00000212
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000020 ECX=005C5D01 EDX=00000212 EBX=165A7795 ESP=001EF708 EBP=001EF7CC ESI=013C5C50 EDI=001EF708 EFLAG=00000206
SeqID:00000009 0133CF4A->0133BBB2                                                  EAX=0000009B ECX=005C5D01 EDX=0133CF4A EBX=165A77FA ESP=001EF708 EBP=001EF7CC ESI=013C5C51 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF7D6 ECX=005C5D01 EDX=2787F58F EBX=165A77FA ESP=001EF708 EBP=001EF7D4 ESI=013C5C51 EDI=001EF708 EFLAG=00000216
SeqID:00000022 0133B5B0->0133B167                                                  EAX=00000015 ECX=005C5D01 EDX=0133B5B0 EBX=165A77E5 ESP=001EF708 EBP=001EF7D4 ESI=013C5C52 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000014 ECX=005C5D01 EDX=0133A29D EBX=165A77F1 ESP=001EF708 EBP=001EF7D6 ESI=013C5C53 EDI=001EF708 EFLAG=00000202
SeqID:00000003 0133AFB0->0133C9D8                                                  EAX=00000018 ECX=005C5D01 EDX=0133AFB0 EBX=165A77D9 ESP=001EF708 EBP=001EF7D6 ESI=013C5C54 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=2787F58F ECX=005C5D01 EDX=0133AFB0 EBX=165A77D9 ESP=001EF708 EBP=001EF7D6 ESI=013C5C54 EDI=001EF708 EFLAG=00000213
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000004 ECX=005C5D01 EDX=00000213 EBX=165A7780 ESP=001EF708 EBP=001EF7DA ESI=013C5C56 EDI=001EF708 EFLAG=00000202
SeqID:00000005 0133C2E4->0133B81B                                                  EAX=000000B4 ECX=005C5D01 EDX=0133C2E4 EBX=165A77CC ESP=001EF708 EBP=001EF7DA ESI=013C5C57 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=0000002C ECX=005C5D01 EDX=00F30000 EBX=165A77A0 ESP=001EF708 EBP=001EF7D6 ESI=013C5C58 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=00F30000 EBX=165A77A0 ESP=001EF708 EBP=001EF7D6 ESI=013C5C58 EDI=001EF708 EFLAG=00000216
SeqID:00000003 0133AFB0->0133C9D8                                                  EAX=00000018 ECX=005C5D01 EDX=0133AFB0 EBX=165A7788 ESP=001EF708 EBP=001EF7D6 ESI=013C5C59 EDI=001EF708 EFLAG=00000202
SeqID:00000008 0133D095->0133CC39                                                  EAX=00F30000 ECX=005C5D01 EDX=0133AFB0 EBX=165A7788 ESP=001EF708 EBP=001EF7D6 ESI=013C5C59 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00F30000 ECX=005C5D01 EDX=0133AFB0 EBX=165A7788 ESP=001EF708 EBP=001EF7D6 ESI=013C5C59 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000014 ECX=005C5D01 EDX=00000202 EBX=165A77BD ESP=001EF708 EBP=001EF7DA ESI=013C5C5B EDI=001EF708 EFLAG=00000202
SeqID:00000031 0133BD7D->0133AECB                                                  EAX=000000E4 ECX=005C5D01 EDX=0133BD7D EBX=165A77D9 ESP=001EF708 EBP=001EF7DA ESI=013C5C5C EDI=001EF708 EFLAG=00000206
SeqID:00000035 0133D1CF->0133D1E3                                                  EAX=0133F5F9 ECX=005C5D01 EDX=0133BD7D EBX=165A77D9 ESP=001EF708 EBP=001EF7DC ESI=013C5C5C EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=0133F5F9 ECX=005C5D01 EDX=0133BD7D EBX=165A77D9 ESP=001EF708 EBP=001EF7DC ESI=013C5C5C EDI=001EF708 EFLAG=00000202
SeqID:00000017 0133D21E->0133B959                                                  EAX=0000003C ECX=005C5D01 EDX=0133D21E EBX=165A779D ESP=001EF708 EBP=001EF7DC ESI=013C5C5D EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=0000F5F9 ECX=005C5D01 EDX=0133D21E EBX=165A779D ESP=001EF708 EBP=001EF7DA ESI=013C5C5D EDI=001EF708 EFLAG=00000283
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=0133D21E EBX=165A779D ESP=001EF708 EBP=001EF7DA ESI=013C5C5D EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000004 ECX=005C5D01 EDX=00000283 EBX=165A7744 ESP=001EF708 EBP=001EF7DE ESI=013C5C5F EDI=001EF708 EFLAG=00000206
SeqID:00000028 0133AC3D->0133BED4                                                  EAX=000000A3 ECX=005C5D01 EDX=0133AC3D EBX=165A77A1 ESP=001EF708 EBP=001EF7DE ESI=013C5C60 EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=00000DF2 ECX=005C5D01 EDX=0133AC3D EBX=165A77A1 ESP=001EF708 EBP=001EF7DC ESI=013C5C60 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=0133AC3D EBX=165A77A1 ESP=001EF708 EBP=001EF7DC ESI=013C5C60 EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000020 ECX=005C5D01 EDX=00000202 EBX=165A77CB ESP=001EF708 EBP=001EF7E0 ESI=013C5C62 EDI=001EF708 EFLAG=00000212
SeqID:00000028 0133AC3D->0133BED4                                                  EAX=000000A3 ECX=005C5D01 EDX=0133AC3D EBX=165A7728 ESP=001EF708 EBP=001EF7E0 ESI=013C5C63 EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=0000F20D ECX=005C5D01 EDX=0133AC3D EBX=165A7728 ESP=001EF708 EBP=001EF7DE ESI=013C5C63 EDI=001EF708 EFLAG=00000282
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=0133AC3D EBX=165A7728 ESP=001EF708 EBP=001EF7DE ESI=013C5C63 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000004 ECX=005C5D01 EDX=00000282 EBX=165A77CF ESP=001EF708 EBP=001EF7E2 ESI=013C5C65 EDI=001EF708 EFLAG=00000216
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000014 ECX=005C5D01 EDX=0000F20D EBX=165A7705 ESP=001EF708 EBP=001EF7E6 ESI=013C5C67 EDI=001EF708 EFLAG=00000202
SeqID:00000025 0133CF62->01331030                                                  EAX=000000C8 ECX=005C5D01 EDX=0133CF62 EBX=165A773D ESP=001EF708 EBP=001EF7E6 ESI=013C5C68 EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=0000F20D ECX=005C5D01 EDX=0133CF62 EBX=165A7729 ESP=001EF708 EBP=001EF7E4 ESI=013C5C69 EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=0133CF62 EBX=165A7729 ESP=001EF708 EBP=001EF7E4 ESI=013C5C69 EDI=001EF708 EFLAG=00000212
SeqID:00000021 0133CA81->0133D2E9                                                  EAX=000000A7 ECX=005C5D01 EDX=0133CA81 EBX=165A7782 ESP=001EF708 EBP=001EF7E4 ESI=013C5C6A EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=000037F7 ECX=005C5D01 EDX=0133CA81 EBX=165AAF79 ESP=001EF708 EBP=001EF7E2 ESI=013C5C6C EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=0133CA81 EBX=165AAF79 ESP=001EF708 EBP=001EF7E2 ESI=013C5C6C EDI=001EF708 EFLAG=00000212
SeqID:00000006 0133AF16->0133CAB1                                                  EAX=0000008A ECX=005C5D01 EDX=0133AF16 EBX=165AAFEF ESP=001EF708 EBP=001EF7E2 ESI=013C5C6D EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=1706C3CD ECX=005C5D01 EDX=0133AF16 EBX=FF53EC22 ESP=001EF708 EBP=001EF7DE ESI=013C5C71 EDI=001EF708 EFLAG=00000216
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=0133AF16 EBX=FF53EC22 ESP=001EF708 EBP=001EF7DE ESI=013C5C71 EDI=001EF708 EFLAG=00000202
SeqID:00000006 0133AF16->0133CAB1                                                  EAX=000000C2 ECX=005C5D01 EDX=0133AF16 EBX=FF53EC60 ESP=001EF708 EBP=001EF7DE ESI=013C5C72 EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=E93A075A ECX=005C5D01 EDX=0133AF16 EBX=1619E506 ESP=001EF708 EBP=001EF7DA ESI=013C5C76 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=0133AF16 EBX=1619E506 ESP=001EF708 EBP=001EF7DA ESI=013C5C76 EDI=001EF708 EFLAG=00000206
SeqID:00000003 0133AFB0->0133C9D8                                                  EAX=0000004E ECX=005C5D01 EDX=0133AFB0 EBX=1619E5B8 ESP=001EF708 EBP=001EF7DA ESI=013C5C77 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=E93A075A ECX=005C5D01 EDX=0133AFB0 EBX=1619E5B8 ESP=001EF708 EBP=001EF7DA ESI=013C5C77 EDI=001EF708 EFLAG=00000217
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000004 ECX=005C5D01 EDX=00000217 EBX=1619E55F ESP=001EF708 EBP=001EF7DE ESI=013C5C79 EDI=001EF708 EFLAG=00000206
SeqID:00000005 0133C2E4->0133B81B                                                  EAX=000000B4 ECX=005C5D01 EDX=0133C2E4 EBX=1619E5AB ESP=001EF708 EBP=001EF7DE ESI=013C5C7A EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=0000002C ECX=005C5D01 EDX=00F30000 EBX=1619E57F ESP=001EF708 EBP=001EF7DA ESI=013C5C7B EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=00F30000 EBX=1619E57F ESP=001EF708 EBP=001EF7DA ESI=013C5C7B EDI=001EF708 EFLAG=00000206
SeqID:00000003 0133AFB0->0133C9D8                                                  EAX=00000010 ECX=005C5D01 EDX=0133AFB0 EBX=1619E56F ESP=001EF708 EBP=001EF7DA ESI=013C5C7C EDI=001EF708 EFLAG=00000202
SeqID:00000008 0133D095->0133CC39                                                  EAX=00F30000 ECX=005C5D01 EDX=0133AFB0 EBX=1619E56F ESP=001EF708 EBP=001EF7DA ESI=013C5C7C EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00F30000 ECX=005C5D01 EDX=0133AFB0 EBX=1619E56F ESP=001EF708 EBP=001EF7DA ESI=013C5C7C EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000018 ECX=005C5D01 EDX=00000206 EBX=1619E5A1 ESP=001EF708 EBP=001EF7DE ESI=013C5C7E EDI=001EF708 EFLAG=00000206
SeqID:00000031 0133BD7D->0133AECB                                                  EAX=000000ED ECX=005C5D01 EDX=0133BD7D EBX=1619E5B4 ESP=001EF708 EBP=001EF7DE ESI=013C5C7F EDI=001EF708 EFLAG=00000206
SeqID:00000035 0133D1CF->0133D1E3                                                  EAX=0133C809 ECX=005C5D01 EDX=0133BD7D EBX=1619E5B4 ESP=001EF708 EBP=001EF7E0 ESI=013C5C7F EDI=001EF708 EFLAG=00000212
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=0133C809 ECX=005C5D01 EDX=0133BD7D EBX=1619E5B4 ESP=001EF708 EBP=001EF7E0 ESI=013C5C7F EDI=001EF708 EFLAG=00000212
SeqID:00000017 0133D21E->0133B959                                                  EAX=0000003C ECX=005C5D01 EDX=0133D21E EBX=1619E578 ESP=001EF708 EBP=001EF7E0 ESI=013C5C80 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=0000C809 ECX=005C5D01 EDX=0133D21E EBX=1619E578 ESP=001EF708 EBP=001EF7DE ESI=013C5C80 EDI=001EF708 EFLAG=00000257
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C5D01 EDX=0133D21E EBX=1619E578 ESP=001EF708 EBP=001EF7DE ESI=013C5C80 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000018 ECX=005C5D01 EDX=00000257 EBX=1619E5A9 ESP=001EF708 EBP=001EF7E2 ESI=013C5C82 EDI=001EF708 EFLAG=00000216
SeqID:00000036 0133B8F3->0133AD5D                                                  EAX=00000008 ECX=005C5D01 EDX=0133B8F3 EBX=1619E5A1 ESP=001EF708 EBP=001EF7E2 ESI=013C5C83 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=000002A1 ECX=005C005C EDX=01330031 EBX=1619E5A1 ESP=001EF708 EBP=001EF7E0 ESI=013C5C83 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C005C EDX=01330031 EBX=1619E5A1 ESP=001EF708 EBP=001EF7E0 ESI=013C5C83 EDI=001EF708 EFLAG=00000216
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000020 ECX=005C005C EDX=00000202 EBX=1619E52C ESP=001EF708 EBP=001EF7E4 ESI=013C5C85 EDI=001EF708 EFLAG=00000206
SeqID:00000021 0133CA81->0133D2E9                                                  EAX=000000A7 ECX=005C005C EDX=0133CA81 EBX=1619E585 ESP=001EF708 EBP=001EF7E4 ESI=013C5C86 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=000016A9 ECX=005C005C EDX=0133CA81 EBX=1619FC2E ESP=001EF708 EBP=001EF7E2 ESI=013C5C88 EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C005C EDX=0133CA81 EBX=1619FC2E ESP=001EF708 EBP=001EF7E2 ESI=013C5C88 EDI=001EF708 EFLAG=00000212
SeqID:00000006 0133AF16->0133CAB1                                                  EAX=000000C2 ECX=005C005C EDX=0133AF16 EBX=1619FC6C ESP=001EF708 EBP=001EF7E2 ESI=013C5C89 EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=B8B0A56F ECX=005C005C EDX=0133AF16 EBX=5D6956FD ESP=001EF708 EBP=001EF7DE ESI=013C5C8D EDI=001EF708 EFLAG=00000216
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C005C EDX=0133AF16 EBX=5D6956FD ESP=001EF708 EBP=001EF7DE ESI=013C5C8D EDI=001EF708 EFLAG=00000202
SeqID:00000006 0133AF16->0133CAB1                                                  EAX=0000008A ECX=005C005C EDX=0133AF16 EBX=5D695673 ESP=001EF708 EBP=001EF7DE ESI=013C5C8E EDI=001EF708 EFLAG=00000202
SeqID:00000004 0133B820->0133B1F5                                                  EAX=479025BA ECX=005C005C EDX=0133AF16 EBX=15D930B9 ESP=001EF708 EBP=001EF7DA ESI=013C5C92 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C005C EDX=0133AF16 EBX=15D930B9 ESP=001EF708 EBP=001EF7DA ESI=013C5C92 EDI=001EF708 EFLAG=00000206
SeqID:00000021 0133CA81->0133D2E9                                                  EAX=00000029 ECX=005C005C EDX=0133CA81 EBX=15D93090 ESP=001EF708 EBP=001EF7DA ESI=013C5C93 EDI=001EF708 EFLAG=00000206
SeqID:00000004 0133B820->0133B1F5                                                  EAX=00000CDA ECX=005C005C EDX=0133CA81 EBX=15D93D6A ESP=001EF708 EBP=001EF7D8 ESI=013C5C95 EDI=001EF708 EFLAG=00000206
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=001EF758 ECX=005C005C EDX=0133CA81 EBX=15D93D6A ESP=001EF708 EBP=001EF7D8 ESI=013C5C95 EDI=001EF708 EFLAG=00000202
SeqID:00000022 0133B5B0->0133B167                                                  EAX=00000015 ECX=005C005C EDX=0133B5B0 EBX=15D93D55 ESP=001EF708 EBP=001EF7D8 ESI=013C5C96 EDI=001EF708 EFLAG=00000202
SeqID:00000002 0133CD77->0133CA6F                                                  EAX=00000004 ECX=005C005C EDX=01330CDA EBX=15D93D51 ESP=001EF708 EBP=001EF7DA ESI=013C5C97 EDI=001EF708 EFLAG=00000202
SeqID:00000003 0133AFB0->0133C9D8                                                  EAX=00000050 ECX=005C005C EDX=0133AFB0 EBX=15D93D01 ESP=001EF708 EBP=001EF7DA ESI=013C5C98 EDI=001EF708 EFLAG=00000202
